customer_id,total_transactions,burn_rate,days_since_join,customer_segment,dbscan_segment,avg_transactions,avg_burn_rate,avg_days_since_join,count,recommend_coupon
27,-1.3445388731032903,0.0,-0.1204541036763419,3,6,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
28,-0.4644932440502431,0.0,0.8009660152942485,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
29,-0.9045160585767668,0.0,-1.2057509552155274,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
30,-0.4644932440502431,0.0,1.2987802406441311,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
31,-0.4644932440502431,0.0,0.0155945044938123,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
32,-0.9045160585767668,0.0,-0.9893099876721,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
33,-1.3445388731032903,0.0,-1.2057509552155274,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
35,-0.0244704295237196,0.0,-1.629356848836235,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
36,-0.9045160585767668,0.0,-0.7976051307050644,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
38,-0.4644932440502431,0.0,1.397724682949698,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
39,0.8555751995293276,0.0,-1.2644992178344576,2,0,0.34710439163201157,0.0,-1.1687384045752967,135,No
40,-0.0244704295237196,0.0,0.754585807963514,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
41,0.8555751995293276,0.0,1.308056282110278,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
42,-1.3445388731032903,0.0,1.4719330146788732,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
43,0.8555751995293276,0.0,1.5183132220096074,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
44,0.8555751995293276,0.0,-0.5904402046277841,6,0,0.7074487075104979,0.0,0.11610026070952277,101,No
45,-0.4644932440502431,0.0,1.3822646138394532,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
46,-1.784561687629814,0.0,0.7236656697430245,5,3,-1.290437707382816,0.0,0.897249298162806,122,Yes
47,-0.4644932440502431,0.0,-1.004770056782345,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
48,-0.4644932440502431,0.0,0.5907090753949191,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
49,1.2955980140558512,0.0,-0.7790530477727707,7,5,1.8033166462018404,0.0,-0.8612292612741487,78,No
50,0.415552385002804,0.0,0.1825632508844562,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
51,-1.784561687629814,0.0,-0.9336537388752189,0,11,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
52,-1.784561687629814,0.0,1.001946913727431,5,3,-1.290437707382816,0.0,0.897249298162806,122,Yes
53,-0.0244704295237196,0.0,-0.1266381313204398,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
54,-0.9045160585767668,0.0,-0.4203794444150912,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
55,-0.9045160585767668,0.0,-0.4111034029489443,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
56,-0.4644932440502431,0.0,-0.4822197208560704,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
57,-0.4644932440502431,0.0,1.6574538440018107,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
58,-0.0244704295237196,0.0,0.516500743665744,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
59,2.1756436431088986,0.0,-1.4160078951148567,7,12,1.8033166462018404,0.0,-0.8612292612741487,78,No
60,-0.0244704295237196,0.0,0.2876917208341209,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
61,-0.9045160585767668,0.0,-0.3338030573977203,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
62,-0.9045160585767668,0.0,1.5832455122726357,5,1,-1.290437707382816,0.0,0.897249298162806,122,Yes
63,-0.0244704295237196,0.0,1.1998357983385646,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
64,-0.9045160585767668,0.0,-1.329431508097486,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
65,1.7356208285823749,0.0,1.24312399184725,4,7,1.3255995695917506,0.0,1.1166676538295885,88,No
66,0.415552385002804,0.0,-1.3572596324959263,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
67,-1.3445388731032903,0.0,0.8226101120485912,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
68,0.415552385002804,0.0,-0.3925513200166505,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
69,-0.0244704295237196,0.0,-0.9027336006547292,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
70,-0.0244704295237196,0.0,0.5134087298436951,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
71,-1.3445388731032903,0.0,-1.6138967797259902,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
72,-0.0244704295237196,0.0,-0.2441346565583004,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
73,3.055689272161945,0.0,0.2196674167490437,7,-1,1.8033166462018404,0.0,-0.8612292612741487,78,No
74,-0.4644932440502431,0.0,0.7514937941414651,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
75,0.8555751995293276,0.0,-1.484032199199934,2,0,0.34710439163201157,0.0,-1.1687384045752967,135,No
76,0.415552385002804,0.0,0.2413115135033865,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
77,-0.9045160585767668,0.0,-1.391271784538465,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
78,-1.3445388731032903,0.0,0.1361830435537218,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
79,-0.0244704295237196,0.0,1.3420684341528166,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
80,-1.784561687629814,0.0,0.43920039811452,5,3,-1.290437707382816,0.0,0.897249298162806,122,Yes
81,-1.3445388731032903,0.0,1.2245719089149565,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
82,0.415552385002804,0.0,-1.3603516463179754,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
83,0.415552385002804,0.0,0.6556413656579473,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
84,1.2955980140558512,0.0,0.7143896282768776,4,5,1.3255995695917506,0.0,1.1166676538295885,88,No
85,-1.3445388731032903,0.0,1.6512698163577129,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
86,-0.4644932440502431,0.0,0.3278879005207574,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
87,0.415552385002804,0.0,0.2629556102577292,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
88,-0.0244704295237196,0.0,1.4595649593906772,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
89,-0.4644932440502431,0.0,1.1132594113211935,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
90,-0.4644932440502431,0.0,-0.1359141727865867,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
91,-0.4644932440502431,0.0,1.1194434389652914,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
92,-0.4644932440502431,0.0,0.0836188085788894,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
93,1.2955980140558512,0.0,0.91537052671006,4,5,1.3255995695917506,0.0,1.1166676538295885,88,No
94,-1.3445388731032903,0.0,-0.5347839558309028,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
95,-1.3445388731032903,0.0,-1.6757370561669696,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
96,-0.4644932440502431,0.0,0.4763045639791075,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
97,-0.4644932440502431,0.0,-1.5149523374204237,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
98,-0.4644932440502431,0.0,1.3668045447292083,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
99,-0.9045160585767668,0.0,-1.1655547755288909,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
100,-0.0244704295237196,0.0,0.2042073476387989,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
101,0.8555751995293276,0.0,0.0990788776891342,6,0,0.7074487075104979,0.0,0.11610026070952277,101,No
102,1.2955980140558512,0.0,-1.6046207382598434,7,5,1.8033166462018404,0.0,-0.8612292612741487,78,No
103,-1.3445388731032903,0.0,0.8195180982265422,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
104,2.1756436431088986,0.0,1.156547604829879,4,8,1.3255995695917506,0.0,1.1166676538295885,88,No
105,-0.0244704295237196,0.0,1.2709521162456905,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
106,-0.9045160585767668,0.0,1.5770614846285378,5,1,-1.290437707382816,0.0,0.897249298162806,122,Yes
107,-0.9045160585767668,0.0,1.6760059269341046,5,1,-1.290437707382816,0.0,0.897249298162806,122,Yes
108,-0.0244704295237196,0.0,0.9833948307951372,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
109,2.1756436431088986,0.0,0.0836188085788894,7,10,1.8033166462018404,0.0,-0.8612292612741487,78,No
110,-1.3445388731032903,0.0,-1.4623881024455911,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
111,1.2955980140558512,0.0,-1.3046953975210942,7,5,1.8033166462018404,0.0,-0.8612292612741487,78,No
112,0.8555751995293276,0.0,1.008130941371529,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
113,1.2955980140558512,0.0,0.7329417112091713,4,5,1.3255995695917506,0.0,1.1166676538295885,88,No
114,-0.0244704295237196,0.0,-1.5675165723952558,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
115,-0.9045160585767668,0.0,-1.2428551210801149,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
116,-0.4644932440502431,0.0,1.1905597568724176,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
117,-0.0244704295237196,0.0,-0.5007718037883642,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
118,1.2955980140558512,0.0,1.3358844065087188,4,5,1.3255995695917506,0.0,1.1166676538295885,88,No
119,0.415552385002804,0.0,0.7360337250312203,1,9,-0.12829603744570814,0.0,1.079664160018707,178,Yes
120,-0.4644932440502431,0.0,-1.400547826004612,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
121,-1.3445388731032903,0.0,1.085431286922753,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
122,-0.0244704295237196,0.0,-0.998586029138247,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
123,-1.3445388731032903,0.0,-1.561332544751158,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
124,1.7356208285823749,0.0,-0.7450408957302321,7,7,1.8033166462018404,0.0,-0.8612292612741487,78,No
125,-0.4644932440502431,0.0,-0.5007718037883642,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
126,-0.4644932440502431,0.0,-1.6417249041244308,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
127,0.8555751995293276,0.0,1.0328670519479206,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
128,0.8555751995293276,0.0,1.1812837154062708,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
129,2.1756436431088986,0.0,-1.1902908861052826,7,12,1.8033166462018404,0.0,-0.8612292612741487,78,No
130,-0.0244704295237196,0.0,0.838070181158836,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
131,-0.9045160585767668,0.0,-0.7945131168830155,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
132,0.415552385002804,0.0,-0.0029575784384814,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
133,-1.3445388731032903,0.0,-0.4049193753048464,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
134,-0.9045160585767668,0.0,-0.6924766607553998,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
135,-1.784561687629814,0.0,-0.8532613795019458,0,11,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
136,-0.4644932440502431,0.0,1.147271563363732,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
137,0.8555751995293276,0.0,1.159639618651928,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
138,-0.0244704295237196,0.0,-1.5365964341747662,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
139,0.8555751995293276,0.0,0.3000597761223167,6,0,0.7074487075104979,0.0,0.11610026070952277,101,No
140,-0.0244704295237196,0.0,0.4917646330893523,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
141,1.7356208285823749,0.0,-0.3492631265079651,7,7,1.8033166462018404,0.0,-0.8612292612741487,78,No
142,-0.9045160585767668,0.0,0.4484764395806669,5,1,-1.290437707382816,0.0,0.897249298162806,122,Yes
143,0.415552385002804,0.0,-1.1748308169950377,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
144,-0.4644932440502431,0.0,-0.2348586150921535,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
145,-0.4644932440502431,0.0,1.3575285032630615,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
146,-0.9045160585767668,0.0,-0.03696973048102,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
147,0.415552385002804,0.0,-1.6138967797259902,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
148,-0.4644932440502431,0.0,0.8782663608454725,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
149,1.2955980140558512,0.0,0.2691396379018271,6,5,0.7074487075104979,0.0,0.11610026070952277,101,No
150,-1.784561687629814,0.0,0.8597142779131788,5,3,-1.290437707382816,0.0,0.897249298162806,122,Yes
151,-0.9045160585767668,0.0,0.1052629053332322,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
152,-0.9045160585767668,0.0,-1.1315426234863524,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
153,-0.9045160585767668,0.0,-1.3634436601400244,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
154,2.615666457635422,0.0,-1.6602769870567249,7,13,1.8033166462018404,0.0,-0.8612292612741487,78,No
155,-0.0244704295237196,0.0,-0.3647231956182099,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
156,2.615666457635422,0.0,-1.5273203927086194,7,13,1.8033166462018404,0.0,-0.8612292612741487,78,No
157,-1.3445388731032903,0.0,1.3327923926866698,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
158,-1.784561687629814,0.0,-1.5056762959542769,0,14,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
159,0.415552385002804,0.0,-1.5953446967936964,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
160,-0.0244704295237196,0.0,-0.3925513200166505,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
161,1.2955980140558512,0.0,-0.1235461174983909,6,5,0.7074487075104979,0.0,0.11610026070952277,101,No
162,0.8555751995293276,0.0,0.6649174071240942,6,0,0.7074487075104979,0.0,0.11610026070952277,101,No
163,0.415552385002804,0.0,-1.239763107258066,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
164,1.2955980140558512,0.0,0.4020962322499324,6,5,0.7074487075104979,0.0,0.11610026070952277,101,No
165,-0.4644932440502431,0.0,1.230755936559054,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
166,0.8555751995293276,0.0,0.3897281769617366,6,0,0.7074487075104979,0.0,0.11610026070952277,101,No
167,-0.4644932440502431,0.0,0.8287941396926891,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
168,-1.3445388731032903,0.0,-1.066610333223324,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
169,-1.3445388731032903,0.0,0.9246465681762068,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
170,-0.4644932440502431,0.0,-0.8192492274594072,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
171,-0.0244704295237196,0.0,-0.2163065321598598,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
172,-0.4644932440502431,0.0,-1.5798846276834515,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
173,0.415552385002804,0.0,-0.0184176475487262,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
174,-1.3445388731032903,0.0,0.2691396379018271,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
175,0.415552385002804,0.0,-0.8563533933239947,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
176,-1.3445388731032903,0.0,-1.4129158812928078,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
177,-0.0244704295237196,0.0,0.1887472785285541,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
178,-0.0244704295237196,0.0,-0.5069558314324621,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
179,-0.9045160585767668,0.0,-0.924377697409072,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
180,-0.9045160585767668,0.0,0.4113722737160794,5,1,-1.290437707382816,0.0,0.897249298162806,122,Yes
181,-0.4644932440502431,0.0,-1.4933082406660807,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
182,-0.0244704295237196,0.0,-1.394363798360514,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
183,1.7356208285823749,0.0,-1.638632890302382,7,15,1.8033166462018404,0.0,-0.8612292612741487,78,No
184,0.8555751995293276,0.0,0.5690649786405764,6,0,0.7074487075104979,0.0,0.11610026070952277,101,No
185,-0.0244704295237196,0.0,-0.3276190297536224,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
186,-0.9045160585767668,0.0,-0.1637422971850274,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
187,-0.0244704295237196,0.0,0.1083549191552811,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
188,2.1756436431088986,0.0,1.3482524617969147,4,8,1.3255995695917506,0.0,1.1166676538295885,88,No
189,-1.3445388731032903,0.0,1.2647680886015926,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
190,0.8555751995293276,0.0,0.7298496973871224,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
191,0.415552385002804,0.0,-1.289235328410849,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
192,0.8555751995293276,0.0,1.2554920471354458,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
193,0.415552385002804,0.0,0.355716024919198,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
194,0.415552385002804,0.0,-0.4512995826355808,6,9,0.7074487075104979,0.0,0.11610026070952277,101,No
195,-0.0244704295237196,0.0,1.1318114942534874,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
196,-0.0244704295237196,0.0,-0.0122336199046283,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
197,-1.3445388731032903,0.0,0.3773601216735407,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
198,-0.0244704295237196,0.0,0.1609191541301135,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
199,-0.4644932440502431,0.0,-0.8192492274594072,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
200,-1.3445388731032903,0.0,0.8009660152942485,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
201,1.2955980140558512,0.0,-0.6399124257805675,7,5,1.8033166462018404,0.0,-0.8612292612741487,78,No
202,0.415552385002804,0.0,1.5183132220096074,1,9,-0.12829603744570814,0.0,1.079664160018707,178,Yes
203,-0.0244704295237196,0.0,1.0204989966597249,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
204,-0.0244704295237196,0.0,-0.6491884672467143,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
205,-0.0244704295237196,0.0,-0.438931527347385,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
206,0.8555751995293276,0.0,1.6048896090269784,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
207,1.7356208285823749,0.0,-0.6368204119585185,7,7,1.8033166462018404,0.0,-0.8612292612741487,78,No
208,-0.4644932440502431,0.0,-0.6399124257805675,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
209,-0.4644932440502431,0.0,1.3451604479748656,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
210,0.8555751995293276,0.0,-0.8037891583491624,2,0,0.34710439163201157,0.0,-1.1687384045752967,135,No
211,1.2955980140558512,0.0,0.3773601216735407,6,5,0.7074487075104979,0.0,0.11610026070952277,101,No
212,-0.9045160585767668,0.0,-0.0771659101676565,3,1,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
213,0.8555751995293276,0.0,-1.4160078951148567,2,0,0.34710439163201157,0.0,-1.1687384045752967,135,No
214,-0.0244704295237196,0.0,-1.5798846276834515,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
215,-0.4644932440502431,0.0,1.5152212081875585,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
216,-0.4644932440502431,0.0,1.0545111487022634,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
217,-0.4644932440502431,0.0,-1.310879425165192,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
218,1.2955980140558512,0.0,1.62962571960337,4,5,1.3255995695917506,0.0,1.1166676538295885,88,No
219,-1.3445388731032903,0.0,0.3649920663853449,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
220,1.2955980140558512,0.0,-0.992402001494149,7,5,1.8033166462018404,0.0,-0.8612292612741487,78,No
221,-0.0244704295237196,0.0,0.0434226288922529,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
222,-0.4644932440502431,0.0,1.1689156601180748,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
223,0.415552385002804,0.0,-1.552056503285011,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
224,-1.3445388731032903,0.0,-1.3696276877841222,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
225,-1.784561687629814,0.0,0.7143896282768776,5,3,-1.290437707382816,0.0,0.897249298162806,122,Yes
226,-0.0244704295237196,0.0,-0.5255079143647559,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
227,1.7356208285823749,0.0,1.4193687797040406,4,7,1.3255995695917506,0.0,1.1166676538295885,88,No
228,-0.0244704295237196,0.0,-0.4945877761442663,3,2,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
229,-0.4644932440502431,0.0,-0.111178062210195,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
230,-0.4644932440502431,0.0,-0.3647231956182099,3,4,-0.3636546823879147,0.0,-0.15150307580608346,144,Yes
231,-0.4644932440502431,0.0,-1.2644992178344576,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
232,-0.0244704295237196,0.0,-1.4190999089369056,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
233,-0.0244704295237196,0.0,-0.8099731859932603,2,2,0.34710439163201157,0.0,-1.1687384045752967,135,No
234,-0.4644932440502431,0.0,-1.6788290699890185,0,4,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
235,1.2955980140558512,0.0,0.7298496973871224,4,5,1.3255995695917506,0.0,1.1166676538295885,88,No
236,-0.9045160585767668,0.0,-0.6089922875600778,0,1,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
237,1.7356208285823749,0.0,-0.754316937196379,7,7,1.8033166462018404,0.0,-0.8612292612741487,78,No
238,-0.0244704295237196,0.0,0.5226847713098419,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
239,0.415552385002804,0.0,-1.3077874113431431,2,9,0.34710439163201157,0.0,-1.1687384045752967,135,No
240,-1.3445388731032903,0.0,1.5832455122726357,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
241,-1.3445388731032903,0.0,1.3915406553056,5,6,-1.290437707382816,0.0,0.897249298162806,122,Yes
242,0.8555751995293276,0.0,1.6729139131120556,4,0,1.3255995695917506,0.0,1.1166676538295885,88,No
243,-1.784561687629814,0.0,0.3433479696310022,5,3,-1.290437707382816,0.0,0.897249298162806,122,Yes
244,-1.3445388731032903,0.0,-0.6182683290262247,0,6,-0.9999056197678312,0.0,-1.152905628075054,143,Yes
245,-0.0244704295237196,0.0,0.7978740014721996,1,2,-0.12829603744570814,0.0,1.079664160018707,178,Yes
246,-0.4644932440502431,0.0,1.648177802535664,1,4,-0.12829603744570814,0.0,1.079664160018707,178,Yes
247,1.7356208285823749,0.0,1.475025028500922,4,7,1.3255995695917506,0.0,1.1166676538295885,88,No
