customer_id,total_transactions,total_burned,gender,burn_rate,days_since_join,city_Aswan,city_Asyut,city_Beni Suef,city_Cairo,city_Damanhur,city_Damietta,city_El-Mahalla El-Kubra,city_Fayyum,city_Giza,city_Ismailia,city_Mansoura,city_Minya,city_Port Said,city_Qena,city_Shubra El-Kheima,city_Sohag,city_Suez,city_Tanta,city_Zagazig,customer_segment
60,-0.024470429523719604,-0.024470429523719604,1,0.0,0.2876917208341209,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
61,-0.9045160585767668,-0.9045160585767668,1,0.0,-0.3338030573977203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4
62,-0.9045160585767668,-0.9045160585767668,0,0.0,1.5832455122726357,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
63,-0.024470429523719604,-0.024470429523719604,0,0.0,1.1998357983385646,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
64,-0.9045160585767668,-0.9045160585767668,0,0.0,-1.329431508097486,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
65,1.7356208285823747,1.7356208285823747,1,0.0,1.2431239918472499,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
66,0.415552385002804,0.415552385002804,0,0.0,-1.3572596324959265,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
67,-1.3445388731032903,-1.3445388731032903,1,0.0,0.8226101120485912,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
68,0.415552385002804,0.415552385002804,0,0.0,-0.39255132001665055,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
69,-0.024470429523719604,-0.024470429523719604,1,0.0,-0.9027336006547292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
70,-0.024470429523719604,-0.024470429523719604,1,0.0,0.5134087298436951,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
71,-1.3445388731032903,-1.3445388731032903,0,0.0,-1.6138967797259902,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
72,-0.024470429523719604,-0.024470429523719604,0,0.0,-0.24413465655830044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
73,3.0556892721619455,3.0556892721619455,0,0.0,0.21966741674904378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
74,-0.46449324405024317,-0.46449324405024317,0,0.0,0.7514937941414651,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
75,0.8555751995293276,0.8555751995293276,1,0.0,-1.484032199199934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
76,0.415552385002804,0.415552385002804,0,0.0,0.2413115135033865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
77,-0.9045160585767668,-0.9045160585767668,0,0.0,-1.391271784538465,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4
78,-1.3445388731032903,-1.3445388731032903,0,0.0,0.13618304355372182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
79,-0.024470429523719604,-0.024470429523719604,1,0.0,1.3420684341528166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
80,-1.784561687629814,-1.784561687629814,1,0.0,0.43920039811452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
81,-1.3445388731032903,-1.3445388731032903,0,0.0,1.2245719089149563,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
82,0.415552385002804,0.415552385002804,1,0.0,-1.3603516463179754,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
83,0.415552385002804,0.415552385002804,0,0.0,0.6556413656579473,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
84,1.2955980140558512,1.2955980140558512,1,0.0,0.7143896282768776,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
85,-1.3445388731032903,-1.3445388731032903,1,0.0,1.6512698163577129,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
86,-0.46449324405024317,-0.46449324405024317,1,0.0,0.3278879005207574,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
87,0.415552385002804,0.415552385002804,1,0.0,0.26295561025772923,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
88,-0.024470429523719604,-0.024470429523719604,0,0.0,1.4595649593906772,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
89,-0.46449324405024317,-0.46449324405024317,0,0.0,1.1132594113211935,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
90,-0.46449324405024317,-0.46449324405024317,0,0.0,-0.13591417278658677,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
91,-0.46449324405024317,-0.46449324405024317,1,0.0,1.1194434389652914,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
92,-0.46449324405024317,-0.46449324405024317,0,0.0,0.08361880857888947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
93,1.2955980140558512,1.2955980140558512,0,0.0,0.91537052671006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
94,-1.3445388731032903,-1.3445388731032903,0,0.0,-0.5347839558309028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
95,-1.3445388731032903,-1.3445388731032903,1,0.0,-1.6757370561669696,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4
96,-0.46449324405024317,-0.46449324405024317,1,0.0,0.47630456397910753,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
97,-0.46449324405024317,-0.46449324405024317,1,0.0,-1.5149523374204235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
98,-0.46449324405024317,-0.46449324405024317,0,0.0,1.3668045447292083,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
99,-0.9045160585767668,-0.9045160585767668,0,0.0,-1.1655547755288909,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4
100,-0.024470429523719604,-0.024470429523719604,0,0.0,0.20420734763879897,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
101,0.8555751995293276,0.8555751995293276,1,0.0,0.09907887768913427,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
102,1.2955980140558512,1.2955980140558512,1,0.0,-1.6046207382598434,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
103,-1.3445388731032903,-1.3445388731032903,0,0.0,0.8195180982265422,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
104,2.1756436431088986,2.1756436431088986,1,0.0,1.156547604829879,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
105,-0.024470429523719604,-0.024470429523719604,1,0.0,1.2709521162456905,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
106,-0.9045160585767668,-0.9045160585767668,1,0.0,1.5770614846285378,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
107,-0.9045160585767668,-0.9045160585767668,1,0.0,1.6760059269341046,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
108,-0.024470429523719604,-0.024470429523719604,0,0.0,0.9833948307951372,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
109,2.1756436431088986,2.1756436431088986,1,0.0,0.08361880857888947,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5
110,-1.3445388731032903,-1.3445388731032903,1,0.0,-1.4623881024455911,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4
111,1.2955980140558512,1.2955980140558512,1,0.0,-1.3046953975210942,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
112,0.8555751995293276,0.8555751995293276,1,0.0,1.008130941371529,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
113,1.2955980140558512,1.2955980140558512,0,0.0,0.7329417112091713,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
114,-0.024470429523719604,-0.024470429523719604,0,0.0,-1.5675165723952558,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
115,-0.9045160585767668,-0.9045160585767668,1,0.0,-1.2428551210801149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
116,-0.46449324405024317,-0.46449324405024317,1,0.0,1.1905597568724176,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
117,-0.024470429523719604,-0.024470429523719604,1,0.0,-0.5007718037883642,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
118,1.2955980140558512,1.2955980140558512,1,0.0,1.3358844065087188,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
119,0.415552385002804,0.415552385002804,1,0.0,0.7360337250312203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
120,-0.46449324405024317,-0.46449324405024317,1,0.0,-1.400547826004612,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
121,-1.3445388731032903,-1.3445388731032903,0,0.0,1.085431286922753,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
122,-0.024470429523719604,-0.024470429523719604,1,0.0,-0.998586029138247,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
123,-1.3445388731032903,-1.3445388731032903,0,0.0,-1.561332544751158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4
124,1.7356208285823747,1.7356208285823747,0,0.0,-0.7450408957302321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
125,-0.46449324405024317,-0.46449324405024317,1,0.0,-0.5007718037883642,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4
126,-0.46449324405024317,-0.46449324405024317,0,0.0,-1.6417249041244308,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4
127,0.8555751995293276,0.8555751995293276,0,0.0,1.0328670519479206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
128,0.8555751995293276,0.8555751995293276,0,0.0,1.1812837154062708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
129,2.1756436431088986,2.1756436431088986,0,0.0,-1.1902908861052826,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5
130,-0.024470429523719604,-0.024470429523719604,0,0.0,0.838070181158836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
131,-0.9045160585767668,-0.9045160585767668,0,0.0,-0.7945131168830155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
132,0.415552385002804,0.415552385002804,1,0.0,-0.002957578438481447,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
133,-1.3445388731032903,-1.3445388731032903,0,0.0,-0.4049193753048464,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
134,-0.9045160585767668,-0.9045160585767668,0,0.0,-0.6924766607553998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
135,-1.784561687629814,-1.784561687629814,0,0.0,-0.8532613795019458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
136,-0.46449324405024317,-0.46449324405024317,1,0.0,1.147271563363732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
137,0.8555751995293276,0.8555751995293276,0,0.0,1.159639618651928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
138,-0.024470429523719604,-0.024470429523719604,1,0.0,-1.5365964341747662,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
139,0.8555751995293276,0.8555751995293276,0,0.0,0.30005977612231677,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
140,-0.024470429523719604,-0.024470429523719604,1,0.0,0.49176463308935237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
141,1.7356208285823747,1.7356208285823747,1,0.0,-0.3492631265079651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5
142,-0.9045160585767668,-0.9045160585767668,0,0.0,0.4484764395806669,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
143,0.415552385002804,0.415552385002804,0,0.0,-1.1748308169950377,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
144,-0.46449324405024317,-0.46449324405024317,1,0.0,-0.23485861509215356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
145,-0.46449324405024317,-0.46449324405024317,0,0.0,1.3575285032630615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
146,-0.9045160585767668,-0.9045160585767668,1,0.0,-0.03696973048102002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
147,0.415552385002804,0.415552385002804,1,0.0,-1.6138967797259902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
148,-0.46449324405024317,-0.46449324405024317,1,0.0,0.8782663608454725,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
149,1.2955980140558512,1.2955980140558512,1,0.0,0.26913963790182716,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
150,-1.784561687629814,-1.784561687629814,1,0.0,0.8597142779131788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
151,-0.9045160585767668,-0.9045160585767668,0,0.0,0.1052629053332322,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
152,-0.9045160585767668,-0.9045160585767668,1,0.0,-1.1315426234863524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
153,-0.9045160585767668,-0.9045160585767668,1,0.0,-1.3634436601400244,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4
154,2.615666457635422,2.615666457635422,0,0.0,-1.6602769870567247,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
155,-0.024470429523719604,-0.024470429523719604,1,0.0,-0.3647231956182099,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
156,2.615666457635422,2.615666457635422,0,0.0,-1.5273203927086194,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
157,-1.3445388731032903,-1.3445388731032903,0,0.0,1.3327923926866698,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
158,-1.784561687629814,-1.784561687629814,0,0.0,-1.5056762959542767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
159,0.415552385002804,0.415552385002804,1,0.0,-1.5953446967936964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
160,-0.024470429523719604,-0.024470429523719604,1,0.0,-0.39255132001665055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
161,1.2955980140558512,1.2955980140558512,1,0.0,-0.12354611749839094,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
162,0.8555751995293276,0.8555751995293276,0,0.0,0.6649174071240942,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
163,0.415552385002804,0.415552385002804,1,0.0,-1.239763107258066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
164,1.2955980140558512,1.2955980140558512,0,0.0,0.40209623224993246,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
165,-0.46449324405024317,-0.46449324405024317,1,0.0,1.2307559365590541,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
166,0.8555751995293276,0.8555751995293276,0,0.0,0.3897281769617366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
167,-0.46449324405024317,-0.46449324405024317,1,0.0,0.8287941396926891,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
168,-1.3445388731032903,-1.3445388731032903,1,0.0,-1.066610333223324,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
169,-1.3445388731032903,-1.3445388731032903,1,0.0,0.9246465681762069,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
170,-0.46449324405024317,-0.46449324405024317,0,0.0,-0.8192492274594072,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
171,-0.024470429523719604,-0.024470429523719604,0,0.0,-0.2163065321598598,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
172,-0.46449324405024317,-0.46449324405024317,1,0.0,-1.5798846276834517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
173,0.415552385002804,0.415552385002804,1,0.0,-0.018417647548726254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
174,-1.3445388731032903,-1.3445388731032903,0,0.0,0.26913963790182716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
175,0.415552385002804,0.415552385002804,0,0.0,-0.8563533933239947,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
176,-1.3445388731032903,-1.3445388731032903,0,0.0,-1.4129158812928078,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
177,-0.024470429523719604,-0.024470429523719604,1,0.0,0.18874727852855416,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
178,-0.024470429523719604,-0.024470429523719604,0,0.0,-0.5069558314324621,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
179,-0.9045160585767668,-0.9045160585767668,1,0.0,-0.9243776974090719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
180,-0.9045160585767668,-0.9045160585767668,0,0.0,0.4113722737160794,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
181,-0.46449324405024317,-0.46449324405024317,1,0.0,-1.4933082406660807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
